ztfname,zHD,zHDERR,mB,mBERR,x1,x1ERR,c,cERR,cov_mB_x1,cov_mB_c,cov_x1_c,host_logmass,host_logmass_err,host_logmass_local,host_logmass_local_err,host_color,host_color_err,host_color_local,host_color_local_err,HR_tripp,HR_tripp_err,HR_tripp_err_nosigint
ZTF18abltdkd,0.0326058,0.00504777,16.30497129591337,0.05892749546905524,1.41897,0.403979,-0.0503373,0.0399633,0.018053697513038227,0.002012709390658516,0.00813899,8.235,0.1146123902551552,7.585,0.088,0.83669653,0.071344235927,0.73669653,0.109128364782,-0.06037301976977935,0.1908737226130103,0.08679157784110389
ZTF18abltebf,0.0534288,1.762e-05,17.996241953056977,0.052463138917866574,-1.10505,0.222339,0.0313741,0.0418727,0.00490414732600351,0.0019091463537187338,0.00200153,10.689,0.1096585609973065,8.469,0.167,1.22669653,0.018439088915,1.60169653,0.584657164499,0.011195912888789038,0.1917278181796698,0.08865413844788363
ZTF18ablwtkf,0.0306357,0.00287446,17.62541831650151,0.035613608984237,-2.34601,0.0520069,0.119187,0.0293234,-4.929264249547644e-05,0.0008997216019806857,-0.000120249,9.558,0.1256025477448606,9.493,0.099,1.14269653,0.019104973175,1.19069653,0.019104973175,0.361386004464396,0.18072921201444053,0.06134368814605613
ZTF18abmjcbs,0.0520108,0.00417732,18.403707000579782,0.047898132932794685,-2.93721,0.165488,0.211587,0.0376173,0.0015493303637221325,0.0016371667777093269,0.000930813,10.672,0.1268227108999015,9.346,0.128,1.33469653,0.020518284529,1.31869653,0.055901699437,-0.3233028666706328,0.18533763911617726,0.0738243894194754
ZTF18abmkaps,0.0562385,0.00320039,17.759840314638353,0.05038954801498324,-0.689528,0.226947,-0.0847707,0.0381373,0.00709416494666409,0.001689184026734077,0.00394673,10.57,0.1299576854210631,9.032,0.024,1.13869653,0.018439088915,1.21769653,0.024207436874,0.07206311598031295,0.18474073428067123,0.07231278519433175
ZTF18abmstte,0.031058,0.00022322,16.706000436307697,0.04009661808862993,-0.0141808,0.16198,0.00148122,0.0381895,0.0022334544255091892,0.0012724640566547474,0.00126003,9.956,0.1007174264961133,8.4,0.017,0.77369653,0.020518284529,0.76869653,0.032649655435,0.0921031786412518,0.19006643357289504,0.08500146569983204
ZTF18abmwnov,0.04778,1.972e-05,17.95382105641715,0.034332995926288606,1.66128,0.106115,0.238661,0.0284039,0.00025963075528107727,0.0008524839843192555,-3.81214e-06,10.511,0.1038460398859773,8.193,0.205,1.14069653,0.017691806013,1.17569653,0.218497139569,-0.029838626315829987,0.18044268763348612,0.06049432634880596
ZTF18abncdhd,0.0530289,0.00538516,17.511122072439274,0.03374140072472182,0.112741,0.0616304,-0.089,0.0291804,-4.823383200099556e-05,0.0008470697882444025,-0.000252576,10.881,0.1680029761641144,9.998,0.14,1.31069653,0.017691806013,1.32669653,0.027202941017,0.07486064295355728,0.181432729216184,0.06338639626002684
ZTF18abncimo,0.0568393,7.076e-05,17.79903411387535,0.03757891631778223,-0.246772,0.163701,-0.0462207,0.0330615,0.001682153402977546,0.0010288503193114369,0.000761176,10.834,0.1146123902551552,10.123,0.022,1.05769653,0.018439088915,1.03569653,0.019209372712,0.03396543431305712,0.1854701622590977,0.07415646356465515
ZTF18aboefvi,0.0295061,0.00042392,15.904663914160082,0.039787347625213076,1.28284,0.160464,-0.264628,0.0711805,0.00047015948555788323,0.001846306112644781,-0.00408932,8.116,0.1030776406404415,8.104,0.072,0.37869653,0.037589892258,0.35569653,0.06293647591,0.38772987978452234,0.26345009027756705,0.20126090049301237
ZTF18abolvoh,0.0474164,0.00302696,17.314162513866194,0.03433050684968673,1.29903,0.0970193,0.0856039,0.0282415,0.0005269049550289921,0.0008422613534375151,0.000122198,9.473,0.1046947945219818,8.603,0.054,1.05669653,0.019849433241,1.04969653,0.036235341864,-0.2425639942563709,0.18017529386564357,0.05969201386761054
ZTF18abomklq,0.0385934,1.414e-05,17.61814242214593,0.03662655641867481,0.121559,0.102156,0.298285,0.0289191,0.0010584226559437434,0.0009379044952608335,0.00054689,10.604,0.145,10.044,0.1,1.13569653,0.019209372712,1.27169653,0.018439088915,-0.2920791454564133,0.17944647990740442,0.0574546704033579
ZTF18abomwsv,0.0415244,0.00042067,17.578540578058593,0.040771341255130183,-0.851209,0.116224,0.102978,0.0325056,0.0015281764115729554,0.0011249066101706453,0.000207272,9.833,0.1046947945219818,8.855,0.032,1.00169653,0.019849433241,0.98669653,0.040360872141,-0.017724608778100226,0.1841147126695482,0.07069814298402956
ZTF18abosdwf,0.054548,0.00368782,17.441258976957585,0.03357057447273933,0.674273,0.121889,-0.141037,0.029272,0.0005313502701907353,0.0008385644729920342,0.000112826,9.948,0.1009752444909147,6.066,0.685,0.78069653,0.019849433241,0.77569653,1.971863331978,0.17993720505947658,0.18193237495497402,0.06480269328320586
ZTF18abotdef,0.0596895,0.00325,17.88131845413411,0.03268473150700099,0.674848,0.106196,-0.164288,0.0276063,0.00026416802574330203,0.0007718036052482202,-5.65568e-05,8.094,0.2182567295640617,7.828,0.162,0.98269653,0.269066906178,0.62169653,0.208849227913,0.4931068956962351,0.18050024252473573,0.060665785674368485
ZTF18abpaywm,0.0416472,0.00417732,17.749861784762693,0.03249595814785732,0.752621,0.046192,0.201141,0.0263022,-7.330252952262299e-05,0.0007473260334392173,-0.000116194,9.797,0.1100727032465361,9.107,0.029,0.93569653,0.019209372712,0.87269653,0.019849433241,0.07622279366029681,0.1784064873524929,0.0541190791630383
ZTF18abpdcuf,0.0398499,0.00286356,16.921708367672007,0.036997270756055405,0.628015,0.134015,-0.0871536,0.0325955,0.0009754962949887233,0.0009744289602221909,-0.000245105,8.457,0.1131768527570898,8.157,0.023,0.40669653,0.044283179651,0.37769653,0.050249378106,0.18691174870822808,0.1868201480244378,0.07747107658909128
ZTF18abqdadp,0.0395469,1.316e-05,16.62488877947226,0.03633882352915755,0.181834,0.258226,-0.0757797,0.0314237,0.002402145135604713,0.0009353792437219098,0.0018745,10.663,0.122065556157337,8.876,0.046,1.05969653,0.018439088915,1.08269653,0.113595774569,-0.19283983524932188,0.18447000698827226,0.07161831803563397
ZTF18abrzeym,0.0525197,0.00149107,18.542020548198053,0.03330158501123614,0.658989,0.0882396,0.22787,0.0274206,0.00016466293026590195,0.0007983362603226593,-6.58934e-06,9.483,0.1084619749036499,9.241,0.035,0.88069653,0.019849433241,0.92569653,0.019849433241,0.24889812019707697,0.17948955717346904,0.05758907130982408
ZTF18abscygs,0.0278522,0.00300832,16.853816971457242,0.03791969476540874,-1.63662,0.181662,0.0193039,0.0317728,0.000954507792447113,0.0010570456019457833,0.000344604,10.008,0.1017889974407843,9.647,0.062,1.29269653,0.021213203436,1.38369653,0.031144823005,0.20143840879440555,0.1838476546116681,0.06999971504378574
ZTF18abshmro,0.0543093,1.331e-05,19.1668112070029,0.04123760379778184,-2.33493,0.281194,0.277275,0.0353121,0.0022245254154290343,0.0012286765253029157,0.000914698,10.571,0.1141271221051332,10.084,0.06,1.13369653,0.019104973175,1.34369653,0.017691806013,0.2345000687319762,0.18993205725809967,0.08470056891363861
ZTF18absstyb,0.0527325,1.624e-05,17.71280698876316,0.05080566553866973,0.168846,0.663,0.0134761,0.0422369,0.012769821664668154,0.0015548900173497494,0.0115502,9.281,0.1030776406404415,8.259,0.073,0.63369653,0.02941088234,0.70869653,0.088090862182,-0.012168952532492741,0.20379780676106193,0.112399048219365
ZTF18absyyig,0.0370714,0.00297321,17.195529361513266,0.03682536162699692,1.47676,0.166867,0.103708,0.0308422,0.0013632212132688169,0.0009579203512036235,0.000243486,9.162,0.1041201229350023,8.933,0.038,0.78969653,0.022803508502,0.86869653,0.022022715546,0.12678033596843585,0.18408174604311126,0.07061224558304674
ZTF18abtfrbf,0.0570277,1.961e-05,18.1963238657643,0.033355127393155055,-1.29445,0.128071,-0.0326738,0.0291127,0.0004322364447612728,0.0008207209134775706,0.000164692,10.125,0.1011187420807834,8.662,0.125,0.87269653,0.021931712199,0.91669653,0.313408678884,0.2365521560287558,0.1818424591810424,0.06454982541424152
ZTF18abtgnky,0.0568,1.414e-05,17.8635514332151,0.03335889580444295,0.027867,0.0932929,-0.0433072,0.02737,0.0002523467124763387,0.000786352945324968,-8.52624e-05,9.281,0.1244025723206719,7.435,0.186,0.62769653,0.026627053911,0.70069653,0.144474911317,0.1296775964234261,0.17995838615599163,0.05903406430078313
ZTF18abtgtpn,0.0531401,0.00015044,17.559545643686675,0.03392131992350996,-1.54402,0.0742589,-0.114835,0.0286029,0.00023219783388641512,0.0008231428259226361,-2.42665e-05,10.711,0.1096585609973065,8.569,0.141,1.36869653,0.018439088915,1.36369653,0.101316336294,-0.035346536631773534,0.18080515709135747,0.06156707586714225
ZTF18abtjpoy,0.0286832,0.00015044,17.09891407997619,0.043605193750035874,-2.19556,0.164918,0.120831,0.0395641,0.001032632546445548,0.0014147906183255353,-0.000522456,10.854,0.1508940025315784,9.569,0.076,1.31069653,0.017691806013,1.32269653,0.021260291625,-0.002457205437673693,0.1944028941567965,0.09429997484908795
ZTF18abtrvkm,0.0386434,1.414e-05,17.32835957187085,0.03402229126887248,-2.38834,0.0952704,-0.00860106,0.0290505,-1.0279029610111685e-06,0.0008511920498463175,-0.000173536,10.767,0.1546738504078824,9.421,0.045,1.35169653,0.017691806013,1.32569653,0.021633307653,-0.011680068961748022,0.18139967500131138,0.063291722133162
ZTF18abtywim,0.0596254,0.00284429,17.888041135006667,0.0381193819578209,0.713047,0.148735,-0.0520546,0.0322139,0.0010600839697751145,0.0009832344468663882,-0.00046934,10.064,0.1030776406404415,8.465,0.042,0.84569653,0.018439088915,0.83269653,0.051613951602,0.16972019679278993,0.1871669768536452,0.07830374974758839
ZTF18abtzzka,0.0285909,0.0031305,16.382201391451595,0.036033362489679074,0.632194,0.0707026,-0.00777639,0.029887,0.00020265963027024298,0.0009370553204864652,-1.81119e-05,9.279,0.1014347080638575,8.503,0.023,0.79769653,0.021260291625,0.76169653,0.027018512172,0.07096650750675333,0.1811207859593343,0.062487911683196694
ZTF18abucvbf,0.0520815,0.00288617,17.512050346308378,0.032114699976956866,0.252317,0.0816266,-0.0758018,0.0267627,6.393551038993014e-05,0.0007399800603724455,-5.16262e-05,9.081,0.1077032961426901,9.007,0.073,0.94069653,0.024413111231,1.05069653,0.029068883707,0.09374802690163041,0.17931316772123113,0.05703693643791151
ZTF18abuhyjv,0.04712,1.285e-05,17.034995385089793,0.03350247755617377,0.898584,0.110807,-0.10885,0.0280401,0.0003369455678815916,0.0007873579319262205,-0.000232777,9.009,0.1033247308247159,8.742,0.028,0.74469653,0.029154759474,0.84769653,0.028301943396,0.021577536381340055,0.18155256967721933,0.06372860861812042
ZTF18abuhzfc,0.0389903,1.414e-05,17.162657377441676,0.03526665606521587,0.0451222,0.170234,0.0944225,0.0305274,0.0010255383660646067,0.0009123319939224133,0.000846559,10.263,0.1435583505059876,10.251,0.121,1.33369653,0.017029386366,1.37769653,0.017691806013,-0.16186473658188644,0.18235910771101382,0.06599124309449807
ZTF18abulkrl,0.0253522,0.00414035,16.456253672468815,0.03822126481544798,0.19788,0.168491,0.0871959,0.0319745,0.0008470411389556457,0.001073735991415129,0.000439344,9.448,0.1023914058893616,8.533,0.037,0.66069653,0.022627416998,0.65169653,0.064637450445,0.06556123414268974,0.1833500125821131,0.06868207272542827
ZTF18abupgql,0.0461664,1.519e-05,17.67516766076868,0.03559969320673965,-2.14597,0.19062,-0.0749126,0.0321039,0.0012099489255218345,0.0009354093727729282,0.000883664,10.711,0.1012719112093773,8.704,0.043,1.21169653,0.018439088915,1.10169653,0.085726308681,0.18033824179243757,0.18497586924602616,0.07291139968018004
ZTF18abuqugw,0.031041,2.424e-05,16.332631898007875,0.034179640638450026,0.4283,0.551248,-0.0602672,0.0335257,0.0021032883745552176,0.0008788453503799066,0.00959465,9.22,0.105304320899002,8.744,0.03,0.90469653,0.021260291625,0.91469653,0.032526911935,-0.03223083308610154,0.18369513693212108,0.06959815609993347
ZTF18abuykiz,0.0316085,1.414e-05,16.518740356512623,0.03787193522267714,-0.994104,0.1009,-0.091653,0.0313255,0.0007323252059102173,0.0010110840275082196,0.000177488,10.356,0.1127120224288429,7.259,0.254,0.91269653,0.019209372712,0.81269653,0.283647668772,0.008729513675396164,0.1827248982801315,0.06699543604966235
ZTF18abvejbm,0.0441601,1.548e-05,17.144160278325586,0.04017755622920519,-1.91215,0.277037,-0.121205,0.0402705,0.0033545740456236,0.0011591969551167588,0.00275675,11.198,0.1030776406404415,9.331,0.027,1.35269653,0.019849433241,1.32569653,0.021260291625,-0.07110605849343124,0.19597610511383773,0.0975019680600857
ZTF18abvtcoe,0.041,0.001,18.11196975048935,0.04515641947132738,-0.204472,0.224254,0.1796,0.0472765,0.0038343755106118762,0.001399538773193384,-0.00144649,10.094,0.1041201229350023,9.01,0.034,0.98169653,0.02,0.98169653,0.024083189158,0.40248424633441077,0.2150375596851716,0.13168580817747116
ZTF18abvtcyi,0.053991,0.00044439,17.454388828893485,0.03379826905557519,1.29641,0.144378,-0.0274839,0.029478,0.0009414015119750312,0.0008517142714630249,0.000476167,9.883,0.1014347080638575,8.525,0.032,0.96969653,0.019104973175,0.84569653,0.047507894081,-0.039621097655642104,0.18186668888737545,0.06461805109145125
ZTF18abvwstm,0.0494652,0.00282843,17.913489101055454,0.0394008440363242,1.03098,0.18758,0.11234,0.0467312,0.001940293311430495,0.0012755493953273806,-0.000327921,9.798,0.1028396810574595,9.373,0.027,0.90769653,0.019104973175,1.03869653,0.02983286778,0.14679340348665415,0.21005304873340835,0.12337861760531935
ZTF18abwkczr,0.0313758,0.00406725,16.680079796936877,0.043269318681190515,1.15388,0.16835,-0.00871269,0.0332626,0.0031970411402975516,0.0011274186147541847,-5.49299e-05,8.303,0.1049952379872535,8.235,0.034,0.76169653,0.042520583251,0.75569653,0.03905124838,0.23763523565737793,0.18871026810374836,0.08192414349743656
ZTF18abwktmm,0.0549167,0.0053,18.20224023215741,0.038890602718968374,-1.62843,0.24423,0.0543856,0.0354901,0.002576152748135305,0.0011109944287537345,0.00246767,10.324,0.1141271221051332,10.31,0.088,1.32269653,0.019104973175,1.31469653,0.017691806013,0.0158065701948002,0.1870199631165155,0.07795169404254673
ZTF18abxhsyn,0.0375727,8.73e-05,16.479714990577303,0.036270465721202634,0.479702,0.146144,-0.0901732,0.0317339,0.0005135463796161745,0.0009658762477010664,-0.000573975,10.773,0.1531535177526131,10.551,0.092,1.45969653,0.017691806013,1.46969653,0.017691806013,-0.16709954890153,0.18610440843988998,0.075728797961947
ZTF18abykswp,0.0357948,0.00011053,17.32114510399701,0.036842966479664584,-0.704012,0.0670904,0.133651,0.0307196,0.00045407618224294457,0.0009586112789975033,-0.000121797,11.059,0.1414213562373095,9.389,0.026,1.34369653,0.019209372712,1.31669653,0.024083189158,-0.08303294505985623,0.18260913536026382,0.0666790545600577
ZTF18abyzlhn,0.0556985,0.00015044,17.708543839660734,0.038671123779697454,-0.0126126,0.299045,-0.0234894,0.0316361,0.004413322989182866,0.001022966690051101,0.0020151,10.35,0.1030776406404415,8.417,0.046,0.90069653,0.019104973175,0.81969653,0.07200694411,-0.047897790154957216,0.18651481442578616,0.07673184476008275
ZTF18acaeous,0.0517472,0.00289871,17.687282584854778,0.05798700088669585,-0.362282,0.252605,-0.0950794,0.0366725,0.011244003425139832,0.0018487515822798995,0.00483074,6.964,0.2674023186137323,7.494,0.61,0.57069653,0.415577910866,1.15769653,0.847047814471,0.2545439114994711,0.18367111108584475,0.06953471828884271
ZTF18acaexmi,0.0503181,0.00018706,17.60658492525468,0.05267182837720018,-0.891851,0.275329,-0.038285,0.0440637,0.007785988001035757,0.001929707584875359,0.00416846,10.801,0.1268227108999015,10.381,0.038,1.12769653,0.017691806013,1.08669653,0.017691806013,-0.01219857079455593,0.19457744377313704,0.09465929233460549
ZTF18acaipdc,0.0588247,0.00142493,17.852551834996376,0.08108291843076945,-0.212991,0.428285,0.0390339,0.0497796,0.029098598205660485,0.003363995395307193,0.0121835,10.026,0.1069766329625306,9.133,0.031,0.85169653,0.02,0.75869653,0.020615528128,-0.23983346659736213,0.19870607656563577,0.10287907884554712
ZTF18acajkff,0.0534803,0.00144724,17.497990599719955,0.07900214795199029,1.06482,0.497103,-0.095922,0.0391119,0.03374187395269742,0.0022791280602424977,0.00778704,9.777,0.107335921293852,7.714,0.539,0.67269653,0.029681644159,0.48269653,0.594094268614,0.19783649879815463,0.20954348005503512,0.12250906102641915
ZTF18acatuts,0.03683,0.00385519,16.643165963983883,0.0641773139646715,-0.0368323,0.266842,-0.0070132,0.041284,0.01318548423493453,0.0022001347782871546,0.00509947,10.453,0.1096585609973065,8.9,0.063,1.24469653,0.019104973175,1.15969653,0.030479501308,-0.2933566230087351,0.19006699825105738,0.08500272833366848
ZTF18acavnyd,0.0597721,1.134e-05,18.186284311662675,0.0377244266981162,-1.30598,0.208381,0.0453654,0.033435,0.001892669181207095,0.0009803618210569652,3.56292e-05,10.892,0.1232233744059949,9.412,0.046,1.07469653,0.017804493815,0.99469653,0.021400934559,-0.1133441607809226,0.18977565272933297,0.08434926418673953
ZTF18acbwppb,0.0376758,0.00330189,16.834244890931977,0.043519799309748725,1.6898,0.159453,-0.00327705,0.0345016,0.0025587335502634157,0.00123527238330967,-1.32391e-05,8.365,0.1044030650891055,8.278,0.029,0.65169653,0.045650848842,0.60969653,0.041340053217,0.09081001352147366,0.18827423042579225,0.08091468248979483
ZTF18acbwtmf,0.0559708,0.00341211,17.774398836038703,0.032926433964272916,1.14216,0.272032,0.00366676,0.0281764,0.0012900593526999576,0.0007936972902892428,0.0011539,9.405,0.1000799680255744,8.582,0.034,0.44269653,0.037802116343,0.60469653,0.067941151006,0.08726910996561277,0.18270383540954516,0.06693796735305131
ZTF18acbxmvy,0.0528179,0.00635059,17.937928802426867,0.03365240764743953,-0.060503,0.123725,-0.0159489,0.0283706,0.0004291350863514809,0.0008038613212978437,7.67603e-05,8.557,0.1017889974407843,7.669,0.263,3.41069653,0.936449144375,0.73669653,0.271621059566,0.26598480409524505,0.1812661539543175,0.0629080167338816
ZTF18acbxsge,0.0358856,0.00042158,16.55686205420614,0.03836795795456376,1.09293,0.133078,0.0191064,0.0311346,0.0011957270068541817,0.0010081070476872164,-7.28917e-05,9.195,0.1011187420807834,8.819,0.021,0.68969653,0.024083189158,0.67569653,0.027586228448,-0.2554741643228031,0.18403944649141427,0.07050189972522816
ZTF18acbznvp,0.0583885,0.00320039,18.893486722544246,0.03714425972665295,-1.34318,0.233039,0.140087,0.0319378,0.0011341209267404348,0.0010114679790180232,0.000408649,10.688,0.1146123902551552,8.537,0.048,1.20369653,0.018439088915,1.12269653,0.080622577483,0.35508056288252526,0.1859716629041574,0.0754019854071333
ZTF18accjecm,0.056429,0.00308707,18.266581727960933,0.09088540721348866,0.84294,0.410088,0.182994,0.0561111,0.03207376261229173,0.004680145133659234,0.0163275,9.691,0.125,9.494,0.12,1.20169653,0.021931712199,1.24469653,0.041012193309,-0.02000936358145169,0.19007008941236328,0.08500963997820346
ZTF18acckoil,0.0321089,1.414e-05,16.716803810625542,0.037603921414970216,-1.49497,0.118526,-0.0497493,0.033352,0.0002810309944430965,0.0010352216613604926,-0.000717506,10.113,0.1033247308247159,9.622,0.044,1.23069653,0.019209372712,1.40969653,0.019209372712,-0.024403558384853613,0.18751021854065242,0.07912068033809633
ZTF18accndxn,0.0314442,0.00344093,17.292721135424927,0.03722665715181253,0.172899,0.0960625,0.17973,0.0306373,0.0007634402891164943,0.0009798906684538272,0.000138583,9.492,0.1414213562373095,9.035,0.118,1.10969653,0.020518284529,1.15369653,0.022671568098,0.14086196224331599,0.18211593787533042,0.0653162677149514
ZTF18accrorf,0.0465355,1.414e-05,17.502389790130678,0.03511545566840569,0.719883,0.235944,0.015166,0.0294667,0.0011956385211972737,0.0008726564515434492,0.000363624,10.336,0.1035808862676893,9.27,0.037,0.92069653,0.018439088915,0.88869653,0.021213203436,0.11913247345672036,0.18437930877532938,0.071384378574505
ZTF18accwjiu,0.0328188,1.929e-05,16.841248493153586,0.03574118237679794,-1.3851,0.0881658,-0.0491106,0.0313123,0.00020437501579356277,0.0009517710559974953,-0.000223188,10.01,0.1080786750473931,8.409,0.027,0.79569653,0.019798989873,0.75369653,0.031906112267,0.0654265716705496,0.18365191492214702,0.06948399711136026
